 Copyright (C) 2011 ASIP Solutions, Inc. All rights reserved. 
7/4/21 7:38 AM : "Micro Op. Description" finish browse.
7/4/21 7:39 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 7:39 AM : Load file "browstd32_mod.log".
7/4/21 7:39 AM : "HDL Generation" complete.
7/4/21 7:39 AM : "C Definition" start edit.
7/4/21 7:40 AM : "C Definition" save
7/4/21 7:40 AM : "C Definition" complete.
7/4/21 7:40 AM : "C Definition" finish browse.
7/4/21 7:40 AM : "C Definition" start browse.
7/4/21 7:40 AM : "C Definition" finish browse.
7/4/21 7:41 AM : Load file "browstd32_com.log".
7/4/21 7:41 AM : "Compiler Generation" complete.
7/4/21 7:49 AM : Load file "browstd32_com.log".
7/4/21 7:49 AM : "Compiler Generation" complete.
7/4/21 7:50 AM : Save file "browstd32.pdb".
7/4/21 7:53 AM : "Micro Op. Description" start browse.
7/4/21 8:29 AM : "Micro Op. Description" re-edit.
7/4/21 8:31 AM : "Micro Op. Description" save
7/4/21 8:31 AM : "Micro Op. Description" complete.
7/4/21 8:31 AM : "Micro Op. Description" re-edit.
7/4/21 8:33 AM : "Micro Op. Description" save
7/4/21 8:33 AM : "Micro Op. Description" complete.
7/4/21 8:33 AM : "Micro Op. Description" finish browse.
7/4/21 8:34 AM : "C Definition" start browse.
7/4/21 8:34 AM : "C Definition" finish browse.
7/4/21 8:34 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 8:34 AM : Load file "browstd32_mod.log".
7/4/21 8:34 AM : "HDL Generation" complete.
7/4/21 8:34 AM : "C Definition" start browse.
7/4/21 8:34 AM : "C Definition" finish browse.
7/4/21 8:35 AM : Load file "browstd32_com.log".
7/4/21 8:35 AM : "Compiler Generation" complete.
7/4/21 8:42 AM : Load file "browstd32_com.log".
7/4/21 8:42 AM : "Compiler Generation" complete.
7/4/21 8:42 AM : Save file "browstd32.pdb".
7/4/21 8:44 AM : "Main menu" quit.
7/4/21 8:59 AM : "Main menu" start.
7/4/21 8:59 AM : Load file "ASIPmeisterStd.ini".
7/4/21 8:59 AM : Load file "browstd32.pdb".
7/4/21 9:00 AM : "Micro Op. Description" complete.
7/4/21 9:00 AM : "Micro Op. Description" start browse.
7/4/21 9:02 AM : "Micro Op. Description" re-edit.
7/4/21 9:04 AM : "Micro Op. Description" save
7/4/21 9:04 AM : "Micro Op. Description" complete.
7/4/21 9:04 AM : "Micro Op. Description" finish browse.
7/4/21 9:04 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 9:04 AM : Load file "browstd32_mod.log".
7/4/21 9:04 AM : "HDL Generation" complete.
7/4/21 9:05 AM : Load file "browstd32_com.log".
7/4/21 9:05 AM : "Compiler Generation" complete.
7/4/21 9:12 AM : Load file "browstd32_com.log".
7/4/21 9:12 AM : "Compiler Generation" complete.
7/4/21 9:12 AM : Save file "browstd32.pdb".
7/4/21 9:13 AM : "Micro Op. Description" start browse.
7/4/21 9:25 AM : "Micro Op. Description" finish browse.
7/4/21 9:25 AM : Query "parameter(pcu,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(register,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(alu,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(multiplier,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(divider,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(shifter,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(wire_in,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(wire_out,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(register,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(dummy_register,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(browregfile,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(stepsize,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(index,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(clamp,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(adpcm,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(adpcmdecode,synthesis)" finished as normally.
7/4/21 9:25 AM : Query "parameter(adpcmdecode2,synthesis)" finished as normally.
7/4/21 9:25 AM : "Resource Declaration" start browse.
7/4/21 9:25 AM : Query "function(adpcmdecode,synthesis,bit_width=32)" finished as normally.
7/4/21 9:25 AM : Query "portinfo(adpcmdecode,synthesis,bit_width=32)" finished as normally.
7/4/21 9:25 AM : Query "shape(area,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/4/21 9:25 AM : Query "timing(delay,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/4/21 9:25 AM : Query "power(power,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/4/21 9:26 AM : "Resource Declaration" finish browse.
7/4/21 9:26 AM : "Micro Op. Description" start browse.
7/4/21 9:28 AM : "Micro Op. Description" re-edit.
7/4/21 9:30 AM : "Micro Op. Description" save
7/4/21 9:30 AM : "Micro Op. Description" complete.
7/4/21 9:30 AM : "Micro Op. Description" finish browse.
7/4/21 9:31 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 9:31 AM : Load file "browstd32_mod.log".
7/4/21 9:31 AM : "HDL Generation" complete.
7/4/21 9:31 AM : Load file "browstd32_com.log".
7/4/21 9:31 AM : "Compiler Generation" complete.
7/4/21 9:39 AM : Load file "browstd32_com.log".
7/4/21 9:39 AM : "Compiler Generation" complete.
7/4/21 9:39 AM : Save file "browstd32.pdb".
7/4/21 9:44 AM : "Micro Op. Description" start browse.
7/4/21 9:44 AM : "Micro Op. Description" re-edit.
7/4/21 9:44 AM : "Micro Op. Description" save
7/4/21 9:44 AM : "Micro Op. Description" complete.
7/4/21 9:45 AM : "Micro Op. Description" finish browse.
7/4/21 9:45 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 9:45 AM : Load file "browstd32_mod.log".
7/4/21 9:45 AM : "HDL Generation" complete.
7/4/21 9:45 AM : Load file "browstd32_com.log".
7/4/21 9:46 AM : "Compiler Generation" complete.
7/4/21 9:53 AM : Load file "browstd32_com.log".
7/4/21 9:53 AM : "Compiler Generation" complete.
7/4/21 9:53 AM : Save file "browstd32.pdb".
7/4/21 9:54 AM : "Micro Op. Description" start browse.
7/4/21 9:55 AM : "Micro Op. Description" re-edit.
7/4/21 10:00 AM : "Micro Op. Description" save
7/4/21 10:00 AM : "Micro Op. Description" complete.
7/4/21 10:00 AM : "Micro Op. Description" finish browse.
7/4/21 10:01 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 10:01 AM : Load file "browstd32_mod.log".
7/4/21 10:01 AM : "HDL Generation" complete.
7/4/21 10:01 AM : Load file "browstd32_com.log".
7/4/21 10:01 AM : "Compiler Generation" complete.
7/4/21 10:09 AM : Load file "browstd32_com.log".
7/4/21 10:09 AM : "Compiler Generation" complete.
7/4/21 10:09 AM : Save file "browstd32.pdb".
7/4/21 10:12 AM : "Micro Op. Description" start browse.
7/4/21 10:13 AM : "Micro Op. Description" re-edit.
7/4/21 10:18 AM : "Micro Op. Description" save
7/4/21 10:18 AM : "Micro Op. Description" complete.
7/4/21 10:18 AM : "Micro Op. Description" finish browse.
7/4/21 10:18 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 10:18 AM : Load file "browstd32_mod.log".
7/4/21 10:18 AM : "HDL Generation" complete.
7/4/21 10:19 AM : Load file "browstd32_com.log".
7/4/21 10:19 AM : "Compiler Generation" complete.
7/4/21 10:26 AM : Load file "browstd32_com.log".
7/4/21 10:26 AM : "Compiler Generation" complete.
7/4/21 10:26 AM : Save file "browstd32.pdb".
7/4/21 10:28 AM : "Micro Op. Description" start browse.
7/4/21 10:28 AM : "Micro Op. Description" re-edit.
7/4/21 10:31 AM : "Micro Op. Description" save
7/4/21 10:31 AM : "Micro Op. Description" complete.
7/4/21 10:31 AM : "Micro Op. Description" finish browse.
7/4/21 10:32 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 10:32 AM : Load file "browstd32_mod.log".
7/4/21 10:32 AM : "HDL Generation" complete.
7/4/21 10:32 AM : Load file "browstd32_com.log".
7/4/21 10:32 AM : "Compiler Generation" complete.
7/4/21 10:40 AM : Load file "browstd32_com.log".
7/4/21 10:40 AM : "Compiler Generation" complete.
7/4/21 10:40 AM : Save file "browstd32.pdb".
7/4/21 10:44 AM : "Micro Op. Description" start browse.
7/4/21 10:44 AM : "Micro Op. Description" re-edit.
7/4/21 10:52 AM : "Micro Op. Description" save
7/4/21 10:52 AM : "Micro Op. Description" complete.
7/4/21 10:52 AM : "Micro Op. Description" finish browse.
7/4/21 10:52 AM : Query "parameter(pcu,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(register,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(alu,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(multiplier,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(divider,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(shifter,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(wire_in,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(wire_out,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(register,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(dummy_register,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(browregfile,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(extender,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(stepsize,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(index,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(clamp,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(adpcm,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(adpcmdecode,synthesis)" finished as normally.
7/4/21 10:52 AM : Query "parameter(adpcmdecode2,synthesis)" finished as normally.
7/4/21 10:52 AM : "Resource Declaration" start browse.
7/4/21 10:52 AM : Query "function(fwu,synthesis,bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:52 AM : Query "portinfo(fwu,synthesis,bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:52 AM : Query "shape(area,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:52 AM : Query "timing(delay,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:52 AM : Query "power(power,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:53 AM : "Resource Declaration" re-edit.
7/4/21 10:53 AM : Query "search()" finished as normally.
7/4/21 10:53 AM : Query "search()" finished as normally.
7/4/21 10:53 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:53 AM : Query "function(fwu,synthesis,bit_width=4:addr_width=1:stage_number=1)" finished as normally.
7/4/21 10:53 AM : Query "portinfo(fwu,synthesis,bit_width=4:addr_width=1:stage_number=1)" finished as normally.
7/4/21 10:54 AM : Query "function(fwu,synthesis,bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "portinfo(fwu,synthesis,bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "shape(area,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "timing(delay,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "power(power,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "function(fwu,synthesis,bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "portinfo(fwu,synthesis,bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "shape(area,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "timing(delay,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "power(power,fwu,synthesis,priority=area:bit_width=32:addr_width=5:stage_number=2)" finished as normally.
7/4/21 10:54 AM : Query "search()" finished as normally.
7/4/21 10:54 AM : Query "search()" finished as normally.
7/4/21 10:54 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:54 AM : Query "function(fwu,synthesis,bit_width=4:addr_width=1:stage_number=1)" finished as normally.
7/4/21 10:54 AM : Query "portinfo(fwu,synthesis,bit_width=4:addr_width=1:stage_number=1)" finished as normally.
7/4/21 10:55 AM : Query "search()" finished as normally.
7/4/21 10:55 AM : Query "search()" finished as normally.
7/4/21 10:55 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:55 AM : Query "function(fwu,synthesis,bit_width=4:addr_width=1:stage_number=1)" finished as normally.
7/4/21 10:55 AM : Query "portinfo(fwu,synthesis,bit_width=4:addr_width=1:stage_number=1)" finished as normally.
7/4/21 10:55 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:55 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:56 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:56 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:56 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:56 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:56 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:56 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:57 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:57 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:57 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:57 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/4/21 10:57 AM : "Resource Declaration" save
7/4/21 10:57 AM : "Resource Declaration" complete.
7/4/21 10:57 AM : "Resource Declaration" finish browse.
7/4/21 10:57 AM : "Storage Spec" start edit.
7/4/21 10:57 AM : "Storage Spec" save
7/4/21 10:57 AM : "Storage Spec" complete.
7/4/21 10:57 AM : "Storage Spec" finish browse.
7/4/21 10:57 AM : "Instruction Definition" start edit.
7/4/21 10:58 AM : "Instruction Definition" save
7/4/21 10:58 AM : "Instruction Definition" complete.
7/4/21 10:58 AM : "Instruction Definition" finish browse.
7/4/21 10:58 AM :  archest browstd32.arc browstd32_arc.log finished as normally.
7/4/21 10:58 AM : Load file "browstd32_arc.log".
7/4/21 10:58 AM : "Arch. Level Estimation" complete.
7/4/21 10:58 AM :  asm_translator asmdev browstd32 browstd32_asm.log finished as normally.
7/4/21 10:58 AM : Load file "browstd32_asm.log".
7/4/21 10:58 AM : "Assembler Generation" complete.
7/4/21 10:58 AM : "Micro Op. Description" start edit.
7/4/21 10:59 AM : "Micro Op. Description with Macro Expansion" finish edit.
7/4/21 11:04 AM : "Micro Op. Description" save
7/4/21 11:04 AM : "Micro Op. Description" complete.
7/4/21 11:04 AM : "Micro Op. Description" re-edit.
7/4/21 11:08 AM : "Micro Op. Description" save
7/4/21 11:08 AM : "Micro Op. Description" complete.
7/4/21 11:08 AM : "Micro Op. Description" save
7/4/21 11:08 AM : "Micro Op. Description" finish browse.
7/4/21 11:09 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 11:09 AM : Load file "browstd32_mod.log".
7/4/21 11:09 AM : "HDL Generation" complete.
7/4/21 11:09 AM : "C Definition" start edit.
7/4/21 11:09 AM : "C Definition" save
7/4/21 11:09 AM : "C Definition" complete.
7/4/21 11:09 AM : "C Definition" finish browse.
7/4/21 11:10 AM : Load file "browstd32_com.log".
7/4/21 11:10 AM : "Compiler Generation" complete.
7/4/21 11:17 AM : Load file "browstd32_com.log".
7/4/21 11:17 AM : "Compiler Generation" complete.
7/4/21 11:17 AM : Save file "browstd32.pdb".
7/4/21 11:19 AM : "Micro Op. Description" start browse.
7/4/21 11:25 AM : "Micro Op. Description" re-edit.
7/4/21 11:31 AM : "Micro Op. Description" save
7/4/21 11:31 AM : "Micro Op. Description" complete.
7/4/21 11:31 AM : "Micro Op. Description" finish browse.
7/4/21 11:31 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 11:31 AM : Load file "browstd32_mod.log".
7/4/21 11:31 AM : "HDL Generation" complete.
7/4/21 11:32 AM : "Micro Op. Description" start browse.
7/4/21 11:32 AM : "Micro Op. Description" re-edit.
7/4/21 11:32 AM : "Micro Op. Description" save
7/4/21 11:32 AM : "Micro Op. Description" complete.
7/4/21 11:32 AM : "Micro Op. Description" finish browse.
7/4/21 11:33 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/4/21 11:33 AM : Load file "browstd32_mod.log".
7/4/21 11:33 AM : "HDL Generation" complete.
7/4/21 11:33 AM : "C Definition" start browse.
7/4/21 11:33 AM : "C Definition" finish browse.
7/4/21 11:34 AM : Load file "browstd32_com.log".
7/4/21 11:34 AM : "Compiler Generation" complete.
7/4/21 11:41 AM : Load file "browstd32_com.log".
7/4/21 11:41 AM : "Compiler Generation" complete.
7/4/21 11:41 AM : Save file "browstd32.pdb".
7/4/21 11:45 AM : Save file "browstd32.pdb".
7/4/21 11:45 AM : "Main menu" quit.
